t0            x1            v2            p3            
+3.6212e-002  -2.5596e-001  -4.0766e-001  +1.5987e+007  
+3.6212e-002  -2.5596e-001  -4.0379e-001  +1.5987e+007  
+3.6212e-002  -2.5596e-001  -3.9993e-001  +1.5987e+007  
+3.6212e-002  -2.5596e-001  -3.9606e-001  +1.5987e+007  
+3.6212e-002  -2.5596e-001  -3.9220e-001  +1.5987e+007  
+3.6212e-002  -2.5596e-001  -3.8833e-001  +1.5987e+007  
+3.6213e-002  -2.5596e-001  -3.8447e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.8060e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.7674e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.7287e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.6901e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.6514e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.6128e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.5741e-001  +1.5988e+007  
+3.6213e-002  -2.5596e-001  -3.5355e-001  +1.5989e+007  
+3.6213e-002  -2.5596e-001  -3.4968e-001  +1.5989e+007  
+3.6213e-002  -2.5596e-001  -3.4581e-001  +1.5989e+007  
+3.6213e-002  -2.5596e-001  -3.4195e-001  +1.5989e+007  
+3.6214e-002  -2.5596e-001  -3.3808e-001  +1.5989e+007  
+3.6214e-002  -2.5596e-001  -3.3422e-001  +1.5989e+007  
+3.6214e-002  -2.5596e-001  -3.3035e-001  +1.5989e+007  
+3.6214e-002  -2.5596e-001  -3.2649e-001  +1.5989e+007  
+3.6214e-002  -2.5596e-001  -3.2262e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -3.1876e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -3.1489e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -3.1102e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -3.0716e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -3.0329e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -2.9943e-001  +1.5990e+007  
+3.6214e-002  -2.5596e-001  -2.9556e-001  +1.5990e+007  
+3.6215e-002  -2.5596e-001  -2.9170e-001  +1.5990e+007  
+3.6215e-002  -2.5596e-001  -2.8783e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.8396e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.8010e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.7623e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.7237e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.6850e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.6463e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.6077e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.5690e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.5304e-001  +1.5991e+007  
+3.6215e-002  -2.5596e-001  -2.4917e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.4530e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.4144e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.3757e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.3371e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.2984e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.2597e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.2211e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.1824e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.1438e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.1051e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.0664e-001  +1.5992e+007  
+3.6216e-002  -2.5596e-001  -2.0278e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.9891e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.9504e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.9118e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.8731e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.8344e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.7958e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.7571e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.7185e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.6798e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.6411e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.6025e-001  +1.5993e+007  
+3.6217e-002  -2.5596e-001  -1.5638e-001  +1.5993e+007  
+3.6218e-002  -2.5596e-001  -1.5251e-001  +1.5993e+007  
+3.6218e-002  -2.5596e-001  -1.4865e-001  +1.5993e+007  
+3.6218e-002  -2.5596e-001  -1.4478e-001  +1.5993e+007  
+3.6218e-002  -2.5596e-001  -1.4091e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.3705e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.3318e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.2931e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.2545e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.2158e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.1771e-001  +1.5994e+007  
+3.6218e-002  -2.5596e-001  -1.1385e-001  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -1.0998e-001  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -1.0611e-001  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -1.0225e-001  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -9.8380e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -9.4514e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -9.0647e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -8.6780e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -8.2913e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -7.9047e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -7.5180e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -7.1313e-002  +1.5994e+007  
+3.6219e-002  -2.5596e-001  -6.7447e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -6.3580e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -5.9713e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -5.5846e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -5.1980e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -5.0046e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -4.8113e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -4.6179e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -4.4246e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -4.2313e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -4.0379e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -3.8446e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -3.6512e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -3.4579e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -3.2646e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -3.0712e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -2.8779e-002  +1.5994e+007  
+3.6220e-002  -2.5596e-001  -2.6845e-002  +1.5995e+007  
+3.6220e-002  -2.5596e-001  -2.4912e-002  +1.5995e+007  
+3.6220e-002  -2.5596e-001  -2.2979e-002  +1.5995e+007  
+3.6220e-002  -2.5596e-001  -2.1045e-002  +1.5995e+007  
+3.6220e-002  -2.5596e-001  -1.9112e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -1.7178e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -1.5245e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -1.3312e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -1.1378e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -9.4448e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -7.5114e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -5.5780e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -3.6446e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -1.7112e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  -6.4801e-040  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +6.4801e-040  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +4.8335e-004  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.4501e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.4168e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +3.3835e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +4.3502e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +5.3169e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +6.2836e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +7.2503e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +8.2170e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +9.1837e-003  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.0150e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.1117e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.2084e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.3050e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.4017e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.4984e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.5951e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.6917e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.7884e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.8851e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +1.9817e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.0784e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.1751e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.2718e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.3684e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.4651e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.5618e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.6584e-002  +1.5995e+007  
+3.6221e-002  -2.5596e-001  +2.7551e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +2.8518e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +3.0451e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +3.2385e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +3.4318e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +3.6251e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +3.8185e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.0118e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.2052e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.3985e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.5918e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.7852e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +4.9785e-002  +1.5995e+007  
+3.6222e-002  -2.5596e-001  +5.1719e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +5.3652e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +5.5585e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +5.7519e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +5.9452e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +6.1386e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +6.3319e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +6.5252e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +6.7186e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +6.9119e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +7.1052e-002  +1.5994e+007  
+3.6222e-002  -2.5596e-001  +7.2986e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +7.4919e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +7.6853e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +7.8786e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +8.0719e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +8.2653e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +8.4586e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +8.6520e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +8.8453e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +9.0386e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +9.2320e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +9.4253e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +9.6186e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +9.8120e-002  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0005e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0199e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0392e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0585e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0779e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.0972e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.1165e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.1359e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.1552e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.1745e-001  +1.5994e+007  
+3.6223e-002  -2.5596e-001  +1.1939e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.2132e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.2325e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.2519e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.2712e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.2905e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.3099e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.3292e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.3485e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.3679e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.3872e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.4065e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.4259e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.4452e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.4645e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.4839e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5032e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5225e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5419e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5612e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5805e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.5999e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.6192e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.6385e-001  +1.5994e+007  
+3.6224e-002  -2.5596e-001  +1.6579e-001  +1.5994e+007  
+3.6225e-002  -2.5596e-001  +1.6772e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.6965e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.7159e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.7352e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.7545e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.7739e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.7932e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.8125e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.8319e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.8512e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.8705e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.8899e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.9092e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.9285e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.9478e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.9672e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +1.9865e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.0058e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.0252e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.0445e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.0638e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.0832e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.1025e-001  +1.5993e+007  
+3.6225e-002  -2.5596e-001  +2.1218e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.1412e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.1605e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.1798e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.2185e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.2572e-001  +1.5993e+007  
+3.6226e-002  -2.5596e-001  +2.2958e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.3345e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.3731e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.4118e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.4505e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.4891e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.5278e-001  +1.5992e+007  
+3.6226e-002  -2.5596e-001  +2.5665e-001  +1.5992e+007  
+3.6227e-002  -2.5596e-001  +2.6051e-001  +1.5992e+007  
+3.6227e-002  -2.5596e-001  +2.6438e-001  +1.5992e+007  
+3.6227e-002  -2.5596e-001  +2.6824e-001  +1.5992e+007  
+3.6227e-002  -2.5596e-001  +2.7211e-001  +1.5992e+007  
+3.6227e-002  -2.5596e-001  +2.7598e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.7984e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.8371e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.8757e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.9144e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.9531e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +2.9917e-001  +1.5991e+007  
+3.6227e-002  -2.5596e-001  +3.0304e-001  +1.5991e+007  
+3.6228e-002  -2.5596e-001  +3.0690e-001  +1.5991e+007  
+3.6228e-002  -2.5596e-001  +3.1077e-001  +1.5991e+007  
+3.6228e-002  -2.5596e-001  +3.1464e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.1850e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.2237e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.2623e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.3010e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.3396e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.3783e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.4170e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.4556e-001  +1.5990e+007  
+3.6228e-002  -2.5596e-001  +3.4943e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.5329e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.5716e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.6102e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.6489e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.6875e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.7262e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.7649e-001  +1.5989e+007  
+3.6229e-002  -2.5596e-001  +3.8035e-001  +1.5988e+007  
+3.6229e-002  -2.5596e-001  +3.8422e-001  +1.5988e+007  
+3.6229e-002  -2.5596e-001  +3.8808e-001  +1.5988e+007  
+3.6229e-002  -2.5596e-001  +3.9195e-001  +1.5988e+007  
+3.6229e-002  -2.5596e-001  +3.9581e-001  +1.5988e+007  
+3.6230e-002  -2.5596e-001  +3.9968e-001  +1.5988e+007  
+3.6230e-002  -2.5596e-001  +4.0354e-001  +1.5988e+007  
+3.6230e-002  -2.5596e-001  +4.0741e-001  +1.5988e+007  
+3.6230e-002  -2.5596e-001  +4.1127e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.1514e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.1900e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.2287e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.2673e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.3060e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.3446e-001  +1.5987e+007  
+3.6230e-002  -2.5596e-001  +4.3833e-001  +1.5986e+007  
+3.6230e-002  -2.5596e-001  +4.4219e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.4606e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.4992e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.5379e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.5765e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.6152e-001  +1.5986e+007  
+3.6231e-002  -2.5596e-001  +4.6538e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.6924e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.7311e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.7697e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.8084e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.8470e-001  +1.5985e+007  
+3.6231e-002  -2.5596e-001  +4.8857e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +4.9243e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +4.9630e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +5.0016e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +5.0402e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +5.0789e-001  +1.5984e+007  
+3.6232e-002  -2.5596e-001  +5.1175e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.1562e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.1948e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.2334e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.2721e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.3107e-001  +1.5983e+007  
+3.6232e-002  -2.5596e-001  +5.3494e-001  +1.5982e+007  
+3.6233e-002  -2.5596e-001  +5.3880e-001  +1.5982e+007  
+3.6233e-002  -2.5596e-001  +5.4266e-001  +1.5982e+007  
+3.6233e-002  -2.5596e-001  +5.4653e-001  +1.5982e+007  
+3.6233e-002  -2.5596e-001  +5.5039e-001  +1.5982e+007  
+3.6233e-002  -2.5596e-001  +5.5426e-001  +1.5981e+007  
+3.6233e-002  -2.5596e-001  +5.5812e-001  +1.5981e+007  
+3.6233e-002  -2.5596e-001  +5.6198e-001  +1.5981e+007  
+3.6233e-002  -2.5596e-001  +5.6585e-001  +1.5981e+007  
+3.6233e-002  -2.5596e-001  +5.6971e-001  +1.5981e+007  
+3.6233e-002  -2.5596e-001  +5.7357e-001  +1.5980e+007  
+3.6233e-002  -2.5596e-001  +5.7744e-001  +1.5980e+007  
+3.6233e-002  -2.5596e-001  +5.8130e-001  +1.5980e+007  
+3.6234e-002  -2.5596e-001  +5.8516e-001  +1.5980e+007  
+3.6234e-002  -2.5596e-001  +5.8903e-001  +1.5980e+007  
+3.6234e-002  -2.5596e-001  +5.9289e-001  +1.5979e+007  
+3.6234e-002  -2.5596e-001  +5.9675e-001  +1.5979e+007  
+3.6234e-002  -2.5596e-001  +6.0062e-001  +1.5979e+007  
+3.6234e-002  -2.5596e-001  +6.0448e-001  +1.5979e+007  
+3.6234e-002  -2.5596e-001  +6.0834e-001  +1.5979e+007  
+3.6234e-002  -2.5596e-001  +6.1220e-001  +1.5978e+007  
+3.6234e-002  -2.5596e-001  +6.1607e-001  +1.5978e+007  
+3.6234e-002  -2.5596e-001  +6.1993e-001  +1.5978e+007  
+3.6234e-002  -2.5596e-001  +6.2379e-001  +1.5978e+007  
+3.6234e-002  -2.5596e-001  +6.2766e-001  +1.5978e+007  
+3.6235e-002  -2.5596e-001  +6.3152e-001  +1.5977e+007  
+3.6235e-002  -2.5596e-001  +6.3538e-001  +1.5977e+007  
+3.6235e-002  -2.5596e-001  +6.3924e-001  +1.5977e+007  
+3.6235e-002  -2.5596e-001  +6.4311e-001  +1.5977e+007  
+3.6235e-002  -2.5596e-001  +6.4697e-001  +1.5977e+007  
+3.6235e-002  -2.5596e-001  +6.5083e-001  +1.5976e+007  
+3.6235e-002  -2.5596e-001  +6.5469e-001  +1.5976e+007  
+3.6235e-002  -2.5596e-001  +6.5856e-001  +1.5976e+007  
+3.6235e-002  -2.5596e-001  +6.6242e-001  +1.5976e+007  
+3.6235e-002  -2.5596e-001  +6.6628e-001  +1.5975e+007  
+3.6235e-002  -2.5596e-001  +6.7014e-001  +1.5975e+007  
+3.6235e-002  -2.5596e-001  +6.7400e-001  +1.5975e+007  
+3.6236e-002  -2.5596e-001  +6.7787e-001  +1.5975e+007  
+3.6236e-002  -2.5596e-001  +6.8173e-001  +1.5975e+007  
+3.6236e-002  -2.5596e-001  +6.8559e-001  +1.5974e+007  
+3.6236e-002  -2.5596e-001  +6.8945e-001  +1.5974e+007  
+3.6236e-002  -2.5596e-001  +6.9331e-001  +1.5974e+007  
+3.6236e-002  -2.5596e-001  +6.9718e-001  +1.5974e+007  
+3.6236e-002  -2.5596e-001  +7.0104e-001  +1.5973e+007  
+3.6236e-002  -2.5596e-001  +7.0490e-001  +1.5973e+007  
+3.6236e-002  -2.5596e-001  +7.0876e-001  +1.5973e+007  
+3.6236e-002  -2.5596e-001  +7.1262e-001  +1.5973e+007  
+3.6236e-002  -2.5596e-001  +7.1648e-001  +1.5972e+007  
